Date,Open,High,Low,Close,Volume,VWAP,TWAP
2017-02-17,1042.08529338,1066.77124273,1042.03077523,1062.0128593,255591.68615913,1056.7070827,1055.8952617
2017-02-16,1019.81240754,1045.58831898,1019.81240754,1042.24639636,205215.0608104,1034.66290404,1033.98182954
2017-02-15,1014.65545399,1021.33864267,1013.53315396,1020.08017029,148075.07606398,1016.50648112,1016.78005667
2017-02-14,1003.36668275,1022.95529966,1002.67468221,1014.31530988,236211.78015879,1013.09181772,1013.23113882
2017-02-13,1002.70728567,1017.14728918,987.87339429,1003.70918605,258515.68426575,1003.76481097,1004.13252793
2017-02-12,1008.02318422,1008.32673033,1002.19456797,1002.60963381,126933.42128335,1004.97799947,1004.84656254
2017-02-11,993.57081304,1012.59004314,986.413472,1008.80388518,214799.61097341,1003.81895211,1004.90285273
2017-02-10,1000.92274706,1006.4429799,948.26264263,995.03742849,393764.03786234,977.26343442,978.53702973
2017-02-09,1078.28292833,1094.23805977,953.95164032,999.37250097,769749.37712698,1023.39595167,1037.51689061
2017-02-08,1065.35434202,1087.60027307,1046.79946488,1077.94465644,456814.50414366,1072.52706822,1072.9325094
2017-02-07,1046.18879025,1066.50861451,1046.0651892,1064.87997094,319476.62597102,1059.13258041,1058.7624331
2017-02-06,1038.40658008,1049.68115969,1036.15136481,1046.76992878,257797.73998639,1045.34768922,1045.30735679
2017-02-05,1044.97978081,1048.1248767,1028.76898058,1038.42825907,254693.66906377,1040.38205953,1040.19258632
2017-02-04,1033.97103639,1047.49180212,1020.68765943,1044.41691402,325547.19967476,1032.86565602,1033.11549034
2017-02-03,1018.13678407,1045.09800701,1011.39525053,1031.50461505,454706.14351026,1029.15628763,1029.37156965
2017-02-02,994.69396958,1018.58824308,990.91946293,1018.58824308,319045.71929016,1002.75243412,1002.84317822
2017-02-01,970.47320361,994.55497525,970.47320361,993.82876659,349601.99633861,983.24447114,983.27022755
2017-01-31,925.40098929,972.3444216,925.40098929,971.09294592,367508.13759101,948.57828711,944.52621841
2017-01-30,923.1558537,928.44323942,922.59747658,925.69722798,178944.74898532,925.53190288,925.48409135
2017-01-29,923.75332039,925.57364404,922.98401329,922.98401329,145010.69617478,924.43217129,924.42157733
2017-01-28,921.83309753,924.94110964,921.66372303,923.89027901,182624.43469295,923.35556291,923.3913984
2017-01-27,920.12817315,925.1010316,917.16495359,921.91557247,251524.38867315,921.35129955,921.38508791
2017-01-26,903.63071481,920.50096146,903.63071481,919.50758689,291557.14706145,911.6973233,911.65386744
2017-01-25,903.17933148,911.6960493,897.76346358,903.942411,293718.05570845,904.804286,904.72461971
2017-01-24,920.18038824,927.20311101,901.88689231,903.33129326,461229.40455044,916.81741614,916.63424247
2017-01-23,928.5236931,934.59373181,915.57791466,925.98483889,499781.44046809,924.76348805,925.27040645
2017-01-22,909.1870231,945.10434795,892.2414729,928.00181952,844561.21063664,924.33072134,925.14821014
2017-01-21,894.52357623,932.06548105,892.91692934,909.18854549,483.25406844,921.0585372,920.00984125
2017-01-20,897.3064131,899.53369821,879.63548913,894.47993701,582911.43185803,892.37971832,892.48102951
2017-01-19,883.70774028,904.82297756,878.09692291,897.33413631,807871.95654309,890.79567567,891.29368155
2017-01-18,912.9565982,923.16456606,845.04383689,883.31286681,1097437.18936797,887.10324777,885.95465478
2017-01-17,826.6172581,916.78134807,825.02152906,913.9013892,1284799.85429987,882.06674526,878.82790578
2017-01-16,812.3559241,831.528743,808.86464325,825.23308278,904533.14660303,823.16524538,823.18899014
2017-01-15,811.31977903,815.43018708,798.41209142,810.59846784,940609.94362291,807.8659423,807.81049028
2017-01-14,818.82475038,832.32458074,797.15939964,810.77873872,1186671.17660822,820.96645321,820.63437151
2017-01-13,784.79750629,827.27236888,762.20231586,818.21234825,1646556.89198312,790.39229624,794.57796597
2017-01-12,755.77475459,805.18258726,718.66522809,785.68216292,3844810.84089908,761.65103157,763.37328409
2017-01-11,915.26462064,928.81073087,736.82436501,755.88343057,4887954.00881269,826.30321837,839.02177397
2017-01-10,905.72003785,927.25983985,905.72003785,915.34931822,3342935.87747137,915.74931325,915.76378165
2017-01-09,918.77506644,920.03931396,880.64720402,908.0576833,4267994.94444454,901.02141755,901.1725058
2017-01-08,914.42972441,950.91717197,892.77465959,918.37189355,5093539.85132935,925.29975403,924.85663883
2017-01-07,908.26759672,914.53693311,823.65319087,914.53693311,5560478.32545459,873.44845739,877.6777274
2017-01-06,1031.29476175,1069.52162728,839.50325961,902.92735983,10766971.86231682,950.11674187,949.16205863
2017-01-05,1231.71764229,1278.77546515,913.18416519,1025.86853305,10642363.73272017,1087.88195108,1108.00323137
2017-01-04,1067.10528556,1236.0563399,1067.10528556,1229.9049987,6895740.54735722,1139.59326026,1131.6898397
2017-01-03,1058.95992118,1072.58942551,1048.05563028,1067.06696058,4237414.14506314,1059.34997113,1059.61291587
2017-01-02,1031.47366024,1066.64566449,1027.26102856,1059.71191951,4206858.74601588,1050.6319778,1050.03114289
2017-01-01,984.30826292,1035.02467842,979.34017806,1030.65486613,3344057.3052828,1000.37932348,1000.388167
2016-12-31,982.02640461,985.17063139,963.7029725,985.17063139,3482638.84761054,975.70696275,976.07128834
2016-12-30,992.19944198,993.32050992,952.35080913,981.78959256,4559546.95800899,976.12155511,976.40080421
2016-12-29,995.54036742,999.58569046,975.86607119,993.47633199,3854239.4054156,991.48077885,991.1284633
2016-12-28,964.59839893,999.02666133,964.59839893,996.45191059,4778609.09422004,985.55913319,985.61928613
2016-12-27,932.58859845,966.96286444,926.82439785,962.59061705,4737952.07277849,946.64289394,947.18364991
2016-12-26,915.32451828,937.95609469,915.32451828,930.90057473,5178193.81634432,928.73484112,928.60319536
2016-12-25,924.87129921,925.32854521,889.12038881,913.67045628,4447600.14502182,904.65747724,904.60989931
2016-12-24,943.13626073,945.43565002,910.21441145,923.57767456,5045430.54120688,930.13872414,930.01015172
2016-12-23,878.41115152,946.38106604,878.41115152,943.68150196,6052878.08155875,918.9220414,919.3026686
2016-12-22,854.77748244,888.11295641,852.85252004,878.08336265,7936410.92300986,874.25413281,873.30185407
2016-12-21,811.09544608,854.06143889,809.1724048,854.06143889,5800415.98533926,830.21926921,826.23222855
2016-12-20,801.97517428,811.40344037,800.4064466,811.27289077,2272590.95905838,803.21606572,802.93911662
2016-12-19,799.94746881,802.55826369,799.79450462,801.98134896,1473050.73569954,801.360043,801.35837282
2016-12-18,800.41349511,803.1154894,796.75204898,800.31943737,1846978.22694337,799.64531475,799.59379976
2016-12-17,791.35514687,802.43080703,790.95374502,800.55004299,2280671.24455071,799.54021317,799.57853607
2016-12-16,786.8361441,793.13906533,786.56632628,791.08503611,2278729.74868079,790.35698768,790.20881894
2016-12-15,788.7317174,788.7317174,784.07785162,786.82977649,1769405.24257486,786.34785165,786.3508781
2016-12-14,787.5672023,791.56200093,782.28201751,788.99715127,2168470.59499603,788.84118242,788.82798727
2016-12-13,790.00491033,799.14324866,777.8413445,789.80917232,2777800.78316068,789.95566726,789.9790642
2016-12-12,778.54777389,791.40370236,778.54777389,789.68577239,6278854.66121677,786.0477336,785.71783212
2016-12-11,784.19813578,784.19813578,771.95102288,777.22064944,5584475.64252234,775.71357875,775.72577185
2016-12-10,780.58327078,786.25350768,780.43726972,783.84248683,6108482.52092733,783.84673468,783.72297232
2016-12-09,776.10165939,782.1993649,774.70460595,780.91689274,2930759.77435225,778.74627697,778.70584151
2016-12-08,769.85694575,782.12231996,768.37223537,775.58647917,2230156.40451429,776.9761779,776.87030814
2016-12-07,768.48680332,774.98120478,763.32147242,769.89913866,2128775.02724666,769.29827912,769.46898404
2016-12-06,768.15456133,773.82893682,764.53135809,768.16455895,2909250.98478726,768.54524599,768.52550228
2016-12-05,793.08581002,794.38282022,762.49058691,770.02086866,3106697.08452711,773.94019312,774.17302602
2016-12-04,784.33657592,792.64489268,779.48697023,792.64489268,2991573.53111101,785.73365916,785.47628643
2016-12-03,792.46560216,792.46560216,778.93967223,783.63209667,2336567.70563223,785.78323486,785.1370435
2016-12-02,773.62222831,799.60361858,773.41348649,792.65233135,4187565.48756255,789.76919772,789.70931468
2016-12-01,758.57133276,774.67077937,758.50054128,772.86150947,4367603.33246736,767.41670592,766.9308693
2016-11-30,747.49386867,763.31233945,747.10246595,758.47362158,2995908.28318889,757.1645755,755.87466824
2016-11-29,748.48608195,750.09334693,746.24493396,747.57985206,1253401.69053338,748.1158636,748.04493074
2016-11-28,744.65170326,751.73996438,744.40484672,748.16148149,1995922.43982659,748.43572619,748.46236969
2016-11-27,744.81380989,750.67527797,739.17430942,744.11758969,2291099.98680391,745.13072051,745.02212601
2016-11-26,748.81452535,751.38568475,737.52018575,745.07950636,1848476.1854459,746.22803484,746.18823933
2016-11-25,748.84634026,751.00373701,741.19064722,749.32440806,2184685.81883335,746.46775405,746.60429991
2016-11-24,756.11055796,760.19673906,740.05559168,747.58853108,3671406.57492918,750.5767737,750.65685888
2016-11-23,771.47690375,773.0086458,746.95663567,755.8826538,3605336.58110328,759.74865129,760.36680131
2016-11-22,752.04415717,774.18179517,747.66989511,771.31677094,2777983.5039143,758.1681387,758.45186868
2016-11-21,744.05960875,753.749663,738.68431975,752.25326847,3166307.21061188,747.08125627,747.40357657
2016-11-20,771.40711889,776.69548259,728.62282714,743.49402373,4284328.03572914,758.4633286,760.32697181
2016-11-19,773.27764242,781.31260436,760.85437277,771.60368959,2970086.51352325,770.97860077,770.89885811
2016-11-18,763.22093008,775.75180717,757.20402161,773.71317293,3630806.92002449,767.63459073,767.78730053
2016-11-17,772.50056391,786.01515925,758.72154812,763.42939399,4585340.73795939,771.37317489,770.71757532
2016-11-16,717.36598621,775.89150269,715.83535772,772.06005477,6975152.07703618,740.58381451,737.89128438
2016-11-15,713.12586903,724.7752413,711.89396589,718.35222736,4458289.50463818,718.29090326,718.30105403
2016-11-14,705.35324955,714.18889139,702.33391486,712.67731602,4121991.46233796,707.97987308,707.83702248
2016-11-13,711.47341921,711.47341921,688.61526772,705.10073092,3364400.34052053,701.39037933,701.32481854
2016-11-12,723.52335612,723.85386428,707.72322006,711.4178673,5062407.82871137,714.35832482,715.63186888
2016-11-11,722.86557526,725.57436153,718.32079518,723.83641555,2614782.4356781,722.55743381,722.48975004
2016-11-10,729.29359611,730.28479194,716.80073879,722.83240511,3077979.10397341,722.45090764,722.07218673
2016-11-09,712.21328165,736.47633602,711.17552772,729.81921357,3815622.79395454,728.57287387,728.30457402
2016-11-08,705.30117757,717.56798232,704.67587188,712.39036821,2964749.85448584,710.09303109,709.92409959
2016-11-07,713.15113165,713.15113165,699.51344659,705.2147006,2736527.0952797,705.59128053,705.68899671
2016-11-06,702.62411505,716.24252205,698.64158253,713.31888084,2330148.00922678,709.57874593,709.48921983
2016-11-05,702.21170536,706.95255993,695.35973405,702.20553862,2233225.77248558,701.52405814,701.38944779
2016-11-04,689.96105796,708.40122497,682.81025451,702.46841458,5743536.74699252,698.2603487,698.86678757
2016-11-03,751.6328015,758.64773376,673.68350981,689.30182772,7139368.85063385,728.1377794,732.92331512
2016-11-02,740.90997873,751.09381904,729.39156065,751.09381904,2128791.71429055,736.58010148,736.41877416
2016-11-01,710.15394741,743.50808354,709.89583426,740.36751708,4648237.1291845,732.74406903,732.72510247
2016-10-31,712.18190356,718.16367359,693.52312709,708.45473787,4908673.69297978,710.41553417,710.06450723
2016-10-30,722.63581475,722.63581475,702.936732,713.33494323,3979135.65425613,715.32832454,715.26735223
2016-10-29,694.49359782,729.12346523,694.14180265,722.74471921,4459071.88619218,714.84203745,714.27432405
2016-10-28,695.58193229,696.22411767,688.97082979,694.56285749,3444693.05813718,693.55404355,693.5301156
2016-10-27,688.67961743,697.68780602,687.00345812,695.59543629,2843285.73087261,692.41598986,692.42067394
2016-10-26,663.54516621,690.25395831,663.54516621,688.98756936,2518267.99891463,675.56045323,674.9256337
2016-10-25,661.84016119,675.55791236,658.38435867,664.92028777,2163314.67393824,665.55960854,665.54135843
2016-10-24,664.3911073,665.08488572,659.19631441,661.69094567,1860439.66448766,661.5064122,661.51998984
2016-10-23,667.70046753,674.07872453,661.3998501,665.06960216,1879674.10144081,666.40475627,666.34590456
2016-10-22,636.05616745,667.21623233,635.2137684,667.21623233,1891899.53640656,652.70677137,648.69862786
2016-10-21,632.32006112,636.08987635,631.9162811,635.97963913,884005.08462024,634.85078008,634.89420487
2016-10-20,631.97519887,633.41904085,628.49616644,632.41363656,1182883.54752578,631.62847096,631.62806109
2016-10-19,641.43834022,642.22551678,628.62137796,631.97939721,1401881.7640286,635.99011083,636.54292918
2016-10-18,643.17839279,643.74937493,638.29759938,641.62421355,1213605.30761111,642.27732319,642.31637054
2016-10-17,644.31457335,645.23682545,641.39529997,643.36841623,1038054.99727734,643.50670136,643.5048352
2016-10-16,641.71318602,647.07108755,641.19570416,644.34130549,1132806.69813175,644.01056302,643.98621057
2016-10-15,642.68156306,645.39042556,638.25569654,641.37464462,1201289.25105352,643.22003291,643.18403118
2016-10-14,640.26798962,645.57949587,640.04126636,642.80049477,1325958.61422055,641.8689314,641.85306804
2016-10-13,640.26219357,642.58371822,638.86050887,640.34410699,1251366.66072611,640.50413567,640.50482331
2016-10-12,643.87246512,644.89310952,638.4807849,640.65451204,1379360.24718304,641.26607126,641.2594903
2016-10-11,620.78677829,646.60855073,618.75852697,643.65407116,1459769.979329,636.54355893,635.55871508
2016-10-10,616.30487334,619.70120193,615.56228353,619.70120193,877459.85872748,617.67871116,617.67514849
2016-10-09,618.05230945,618.44404453,615.22277821,616.26511084,698089.91756549,616.50035226,616.51168874
2016-10-08,618.10519731,619.85331633,617.15443072,617.93083242,673174.99790025,617.99297588,617.9826673
2016-10-07,613.31806785,618.73857768,612.8504956,618.06252138,794833.24732646,616.59030102,616.41864514
2016-10-06,613.80759614,614.38073985,612.77059219,613.33986856,656341.60555849,613.49859317,613.49836025
2016-10-05,611.34103198,614.45118162,610.14428876,613.76234346,661504.83963726,612.31583622,612.29028631
2016-10-04,612.52313655,612.55139049,609.31714506,611.33818549,664787.22550679,610.78421738,610.79499999
2016-10-03,613.23754081,614.06014325,611.74401589,612.46747198,616409.09090947,612.7818067,612.78264236
2016-10-02,614.31418528,614.72188796,610.94073459,613.22939871,627226.00726776,612.95293011,612.93862729
2016-10-01,611.32079563,615.910135,611.32079563,614.36298883,740935.82195267,613.77527358,613.79101654
2016-09-30,606.40276262,611.47543465,604.90552234,611.47543465,803242.8247552,606.35011332,606.31099639
2016-09-29,604.65798324,607.22290142,603.56812285,605.93288048,733386.62550774,605.71177889,605.69377863
2016-09-28,606.53990471,607.07158466,603.79890897,604.67598883,726278.46721945,605.11920183,605.11665712
2016-09-27,607.54416339,610.1703339,603.33589762,606.34751606,823361.41496298,606.39054203,606.38634607
2016-09-26,599.28637582,608.5258662,599.20392741,607.50548583,932315.63324528,604.8734559,604.5082321
2016-09-25,601.50343727,603.46448827,597.45818367,599.51260095,661055.61970339,600.77466061,600.81390194
2016-09-24,602.14853114,604.90356624,599.39994088,601.16654448,641720.31780357,602.32743684,602.26883241
2016-09-23,596.37000582,603.01069944,595.10853302,602.10794281,795992.27468409,599.44080095,599.32559237
2016-09-22,596.40580099,597.99153705,595.0997183,596.52438486,700926.55217714,597.07907114,597.07486458
2016-09-21,594.17758492,598.158554,591.76286674,596.45557925,949770.59286311,596.59193873,596.59026433
2016-09-20,609.04245406,609.85227768,606.58894071,607.52492416,668343.17358776,608.23170687,608.22762627
2016-09-19,609.08822234,609.98589055,606.46964304,608.56056056,743100.5435572,608.68342789,608.68136878
2016-09-18,605.50947803,610.25176508,604.50106481,609.13062238,783143.42806497,607.7282098,607.51288288
2016-09-17,606.09971771,606.44173096,603.60474678,605.35563103,577523.35194909,605.59197547,605.58259642
2016-09-16,606.23613573,608.32158618,605.47900355,606.0547841,642984.85560158,606.5620301,606.55440622
2016-09-15,608.42739151,608.79924913,603.98678712,606.22097002,665973.4408224,607.0574718,607.04510518
2016-09-14,606.84413107,609.51461165,606.31673016,608.53067341,710733.84882727,607.80343629,607.80670397
2016-09-13,605.03019078,609.69338588,604.71415936,606.48542375,758952.64731238,607.06937618,607.07670641
2016-09-12,604.67247683,606.09531307,602.30415123,605.0478359,833903.95340305,604.35427937,604.39421173
2016-09-11,622.651567,628.60637641,592.9324171,603.68412929,1085248.78812767,616.51231037,617.91535298
2016-09-10,620.48303901,624.1615192,620.40579521,622.79362475,669293.01343148,622.09794379,622.10543508
2016-09-09,623.48519731,624.75861523,617.73650375,620.75561805,702923.94566261,620.69722707,620.67367203
2016-09-08,614.27005615,627.45279918,613.05673864,623.21620222,790987.47072688,620.6585941,620.39786917
2016-09-07,612.67321545,614.91546637,609.53461565,614.3387453,709362.25264532,612.51194095,612.48180859
2016-09-06,609.82878354,614.12599186,607.87090482,612.97941845,619691.56467524,611.1259596,611.12442055
2016-09-05,613.04423019,613.04423019,605.64889694,610.29485031,635616.10696941,609.57906341,609.58221805
2016-09-04,603.75891454,614.93302489,599.12247915,613.02325802,677462.0564096,607.71631595,607.58675966
2016-09-03,576.1860403,605.64096112,573.97735409,603.32091955,657854.46360377,581.14535852,580.35040987
2016-09-02,574.5331378,577.05950096,571.50908475,575.79239008,537718.43985156,574.32645084,574.30109934
2016-09-01,577.02117621,577.93793763,572.80998214,574.48879295,504260.21589124,574.83179099,574.82199195
2016-08-31,579.64903086,580.50399569,573.90380099,576.89165916,519220.660086,575.95305632,575.95137401
2016-08-30,574.5959296,580.7250077,574.46788799,579.23676373,515156.56567699,578.04432345,578.00362305
2016-08-29,573.7492042,576.52315738,572.15004464,574.94602842,510160.373171,574.80922496,574.8133322
2016-08-28,569.48954742,574.48397879,568.43016429,573.07387397,474927.84844122,571.8344998,571.81762514
2016-08-27,579.64109216,580.15633612,566.67733917,569.06195074,501286.64467523,573.61541929,573.71712705
2016-08-26,577.58230922,581.13456702,576.91903733,579.52100272,461771.60000946,579.24267134,579.24519866
2016-08-25,579.87428522,580.18926656,575.36068655,577.74707174,520120.45706102,577.10058333,577.11084901
2016-08-24,583.00941702,585.135473,579.33661045,579.9595924,485930.90971902,581.51495782,581.47899291
2016-08-23,588.97879694,592.11718665,579.82337262,583.07979436,580712.48703511,585.37477243,585.58470272
2016-08-22,584.39019468,589.82159427,581.83980212,587.67732356,479023.1223194,584.85713555,584.79861153
2016-08-21,584.88433913,586.79515495,581.77586974,584.16453169,445514.79466763,583.93925098,583.91568262
2016-08-20,577.35880072,586.77184166,576.38571184,584.67466426,497368.79896879,581.35851558,581.27213381
2016-08-19,573.82935346,578.79483577,572.95607127,577.19424806,488242.18907682,576.59073506,576.59434091
2016-08-18,574.62959091,580.86863885,572.80769229,576.12918799,528462.38041684,576.86985379,576.87570442
2016-08-17,579.69641797,581.08686733,569.76443589,574.78133141,537869.40542533,577.08716129,576.95593795
2016-08-16,569.81725284,583.6123408,568.97736449,579.27140608,629479.79259194,575.38131559,575.3665577
2016-08-15,574.50391618,577.21181229,561.72856865,570.62060997,603600.65695136,572.45397874,572.29758853
2016-08-14,588.83104818,588.99649768,567.83558473,574.70042657,709769.77242504,579.8587092,580.43453431
2016-08-13,589.51432716,592.32374851,586.2568376,588.51042356,570606.54854975,589.56682816,589.58304458
2016-08-12,590.2993378,592.25234456,583.28896097,590.27623871,646794.78206548,589.68369239,589.6633257
2016-08-11,597.06454214,599.08685438,590.13241792,590.74727607,597392.95306586,596.51408626,596.25938085
2016-08-10,585.80738647,601.13415739,584.05097295,596.86967664,900438.44655028,593.10756211,592.98557256
2016-08-09,589.81606168,589.89872444,580.82987733,586.57462941,881743.07424354,586.43567214,586.436416
2016-08-08,587.48797509,591.91604899,584.09797472,590.28398596,845269.50359018,588.20501278,588.27385467
2016-08-07,583.56299827,594.01059509,581.85939702,588.89679096,951906.8469238,586.63770276,586.63209063
2016-08-06,568.13836807,584.65150877,562.94200452,582.97191396,875164.32070019,571.31887659,571.15390911
2016-08-05,570.90583967,570.90583967,565.87365003,568.98908557,846024.46938733,568.40195718,568.4306166
2016-08-04,561.70375759,574.49571663,561.22041907,570.30176343,1202995.627917,567.90189075,567.8361788
2016-08-03,535.85005474,565.75124043,529.5770569,562.20993457,1531949.58547413,550.74899017,549.86722179
2016-08-02,611.80193737,617.87240973,498.00014935,535.99520333,1189321.91583481,596.29877282,598.2022504
2016-08-01,623.82702298,627.90820432,611.74187841,611.75543871,840969.21383638,622.30246772,622.29851812
2016-07-31,657.56983591,657.56983591,622.75901951,623.88725504,798784.97048553,635.33494608,636.21786818
2016-07-30,659.72720496,660.13559091,655.98429433,657.45963499,436803.35559503,658.33448051,658.2898551
2016-07-29,655.91100279,660.83199681,655.21089508,659.69934928,553938.7720421,657.9842401,658.00089946
2016-07-28,655.09973465,659.85466178,654.26610838,656.03178881,588661.20340316,657.04837391,657.03657814
2016-07-27,651.75309459,660.40059375,648.43710035,656.04382133,673205.54867893,654.43940534,654.5271872
2016-07-26,656.95942996,658.49873511,648.19798289,651.88754595,767969.26443184,653.81243576,653.86768002
2016-07-25,662.24778931,663.25160834,653.83170706,656.57093752,618822.45340037,658.13226444,658.15356327
2016-07-24,656.11695896,656.11695896,656.11695896,656.11695896,594711.91846701,656.11695896,656.11695896
2016-07-23,651.75676514,657.0148217,649.49584732,655.22979225,594848.71454299,654.36990203,654.40450555
2016-07-22,666.08809752,666.08809752,666.08809752,666.08809752,764243.72516752,666.08809752,666.08809752
2016-07-21,666.67462911,667.14061278,660.85011553,666.49145344,764517.25977469,665.0458089,665.07585792
2016-07-20,674.92212319,674.92212319,674.92212319,674.92212319,719284.16251492,674.92212319,674.92212319
2016-07-19,675.46127131,677.03156507,668.99558207,675.90559753,719322.28850215,673.87206551,673.84828702
2016-07-18,680.1495697,680.1495697,680.1495697,680.1495697,752528.34600954,680.1495697,680.1495697
2016-07-17,664.24234801,683.3663395,663.21953456,679.82369004,750546.73391538,671.02008798,670.57774072
2016-07-16,663.7347544,663.7347544,663.7347544,663.7347544,757111.4886146,663.7347544,663.7347544
2016-07-15,659.46230048,668.3684637,659.45294148,663.84125489,756558.62807001,664.38139679,664.39501192
2016-07-14,656.1320601,656.1320601,656.1320601,656.1320601,872834.40947004,656.1320601,656.1320601
2016-07-13,664.54772942,668.99658662,656.6696264,656.6696264,871225.09144227,664.76470145,664.73591774
2016-07-12,650.00737441,650.00737441,650.00737441,650.00737441,832987.18920692,650.00737441,650.00737441
2016-07-11,649.06130101,660.17308204,646.80844614,649.93335884,833717.14546279,650.99038346,650.96525855
2016-07-10,650.30174876,651.79407144,643.75670402,649.62413457,868897.08659705,648.47484953,648.50450497
2016-07-09,666.04285721,666.04285721,634.1109692,650.19276947,1118773.61575323,652.43847376,652.77269311
2016-07-08,640.85941231,667.14776446,638.73732079,667.14776446,963545.44321311,648.81192157,649.21297856
2016-07-07,680.0281868,684.61720457,612.80418352,642.15978201,1225515.00244966,643.21410425,645.11166797
2016-07-06,674.29922819,686.79789593,673.28603759,680.00511389,838261.15150728,678.98804608,678.98582629
2016-07-05,687.84931237,688.28848414,667.29423434,673.34994045,818314.44309012,678.61501845,678.73085139
2016-07-04,659.80649472,689.10274542,652.90339326,689.09200975,792020.25255455,674.3206522,674.50129742
2016-07-03,710.52772719,710.52772719,651.33339412,659.469349,900835.85885044,679.95503186,680.7646675
2016-07-02,680.87744097,709.49956914,680.37553473,709.49956914,770856.58523132,693.71029783,693.5854403
2016-07-01,676.23307891,688.71895084,671.53789471,680.55024694,779488.87238389,680.63257215,680.5878127
2016-06-30,642.11766185,677.32552952,637.70684874,676.90311749,781723.70045484,656.95503002,656.70493547
2016-06-29,648.09256976,648.09256976,627.3908863,641.31518226,806073.72213013,637.8052392,637.78935805
2016-06-28,657.01744108,657.11547727,638.37787681,649.33759685,819215.24168918,649.61141222,649.58350696
2016-06-27,628.64595717,647.83053301,617.79962616,647.83053301,866701.25511005,636.83138132,636.80914977
2016-06-26,665.87947634,667.2772379,610.94720512,627.19578031,842326.50681578,641.94246613,642.42019803
2016-06-25,663.97400986,691.58125504,645.68853427,666.0251882,843471.92001647,674.09180716,673.47300638
2016-06-24,622.99208025,676.23199417,622.99208025,664.20619716,1121584.04165845,654.43603894,654.44492467
2016-06-23,598.85898912,629.69972146,550.43524889,623.04000797,1228257.32896115,592.87455986,592.88221679
2016-06-22,668.46814116,681.58517827,591.68937864,595.0794273,1159613.8057483,656.06874635,656.02334398
2016-06-21,747.75256031,747.75256031,639.50169164,668.81752101,1165014.23087325,693.48957113,695.2476375
2016-06-20,773.4457044,774.39655383,746.42331285,748.59322913,890548.29865043,762.1307234,762.5678084
2016-06-19,761.69728307,778.59780756,752.41783856,774.57794274,744550.29057099,766.36739525,766.51303779
2016-06-18,754.44173313,783.48063723,739.46075823,761.89634243,840350.95775331,757.81831431,758.43911627
2016-06-17,773.88974465,780.71674446,725.21144869,754.92659426,1032074.68422888,756.34767645,756.74478419
2016-06-16,702.96683392,780.09752899,702.96683392,774.88082278,1025021.45403115,746.89954402,745.2548464
2016-06-15,696.46044806,702.24491356,682.8024538,701.61862953,652051.70474095,693.81580793,694.09039795
2016-06-14,711.53358505,711.53358505,676.519405,696.6361093,845812.34689381,698.59910127,698.31555246
2016-06-13,696.20520411,720.74058718,690.05009269,711.38023366,1022131.73484532,703.94912715,704.06592062
2016-06-12,617.26652752,708.07236753,614.31850955,696.67670687,1117698.90796286,657.25326529,654.71665857
2016-06-11,585.37130486,616.28075397,585.15208961,615.55523285,677206.80669964,589.98797122,589.97474831
2016-06-10,583.02572365,586.54286122,580.74372473,585.28767319,630919.65033227,583.43843187,583.4375275
2016-06-09,588.85649383,589.07510105,576.9318331,583.12054302,643879.69452442,584.74291481,584.75221214
2016-06-08,582.77996692,589.50347556,577.93846875,588.8918676,651396.19822823,582.96730507,583.05904036
2016-06-07,591.2436549,595.96620338,574.05355219,582.51547375,755857.25907442,586.94845719,587.18092229
2016-06-06,579.92741467,591.48612215,578.85947444,590.8216601,681481.76876454,587.62548697,587.61600028
2016-06-05,575.68154717,587.60081059,574.20833144,579.78772604,684477.83212922,581.120772,581.09013314
2016-06-04,573.71315531,591.7208636,567.88967626,575.37274806,754332.54716792,576.50397786,576.45560427
2016-06-03,543.95961244,576.7478564,543.35431077,573.44262773,761999.23503531,560.35340579,559.60041204
2016-06-02,543.39733839,548.14503832,539.7554662,544.18627569,660749.12112184,543.61331816,543.59227035
2016-06-01,540.22612434,549.3313317,532.97043314,543.78915177,714588.48276217,540.6023874,540.65335415
2016-05-31,554.50618491,560.62589652,528.39973472,539.94322909,825846.49143822,551.24619303,551.34947516
2016-05-30,553.05535154,563.90462884,548.61913609,553.86089212,820278.52901349,556.34200315,556.37449325
2016-05-29,560.2916742,584.45551751,539.40602136,551.98987932,1043713.85575292,558.79959029,558.63939199
2016-05-28,486.23358993,570.52095482,486.23358993,564.38493725,935185.11030144,522.0301926,521.03703158
2016-05-27,458.30394321,491.47063477,458.26009416,486.96270289,762209.73119688,484.69382495,483.93341197
2016-05-26,454.41029024,458.76425012,452.28964324,458.27995631,477365.25360431,456.04884493,456.02807441
2016-05-25,451.20410279,455.39990771,451.00428382,454.62481886,455271.9919381,453.36862428,453.35602333
2016-05-24,448.0899157,452.34085478,447.48952006,451.14069358,433333.03788356,450.41379746,450.41221676
2016-05-23,444.41039201,448.1940739,443.83197706,447.7207129,436884.59202685,446.77408086,446.68314103
2016-05-22,446.95066365,447.09180592,443.1629776,444.35542402,418490.86021118,445.88533103,445.89745072
2016-05-21,446.18276615,447.55962213,445.29851708,446.8314102,410763.52941729,446.48123264,446.48675082
2016-05-20,440.40241296,448.3952264,440.40241296,446.29813839,472432.34740633,445.4757483,445.47658111
2016-05-19,455.73879879,456.57211513,441.56318334,441.56318334,510266.82920704,452.75466094,452.87524382
